UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2024,40,4416475,2224499,2191976,1667613,1599222,293110,314512,31460,29036,175245,188363,7380,6743,49691,54100,1710675,1646114,311557,335658,48263,47197,195800,210510,12735,12403,1739820,1748956,1240899,1211591,270168,291011,15836,15945,170397,183890,5283,5046,37237,41473,1272923,1247339,283016,306318,26834,28394,187914,202773,9519,9567,484679,443020,426714,387631,22942,23501,15624,13091,4848,4473,2097,1697,12454,12627,437752,398775,28541,29340,21429,18803,7886,7737,3216,2836
R,7,2024,41,4476135,2252771,2223364,1695378,1626408,295142,318381,32055,29490,172819,188011,7445,6918,49932,54156,1738695,1673168,313482,339479,49043,48090,193368,209928,12853,12613,1761935,1772589,1262665,1232466,272214,293898,15984,16159,168081,183401,5351,5207,37640,41458,1295042,1268031,285015,309152,27307,28901,185593,202139,9653,9761,490836,450775,432713,393942,22928,24483,16071,13331,4738,4610,2094,1711,12292,12698,443653,405137,28467,30327,21736,19189,7775,7789,3200,2852
R,7,2024,42,4463355,2244156,2219199,1693601,1626968,292968,318044,31481,28669,170192,186089,7478,6806,48436,52623,1735558,1672322,310668,338820,48440,47012,189834,207058,12801,12335,1755359,1767029,1262756,1230810,270016,293914,15680,15478,165462,181356,5340,5052,36105,40419,1293746,1265433,282271,309017,26829,28176,182032,199252,9554,9496,488797,452170,430845,396158,22952,24130,15801,13191,4730,4733,2138,1754,12331,12204,441812,406889,28397,29803,21611,18836,7802,7806,3247,2839
R,7,2024,43,4394505,2208057,2186448,1674043,1607800,288042,314542,30447,28408,160810,177953,7204,6338,47511,51407,1714987,1652224,305416,334936,47237,46390,180038,198131,12456,11752,1729607,1742221,1251786,1218697,265984,290645,15055,15596,156061,173376,5125,4676,35596,39231,1282206,1252339,278046,305306,26211,27972,172400,190618,9287,9066,478450,444227,422257,389103,22058,23897,15392,12812,4749,4577,2079,1662,11915,12176,432781,399885,27370,29630,21026,18418,7638,7513,3169,2686
R,7,2024,44,4371253,2194904,2176349,1661173,1595825,292103,319628,30649,28218,157530,175519,7136,6523,46313,50636,1701163,1639429,309013,339686,47567,46249,175952,195329,12303,11937,1713028,1733522,1236176,1207760,269756,295817,15145,15490,152797,171016,4973,4883,34181,38556,1265416,1240666,281280,310195,26288,27997,168211,187831,9073,9236,481876,442827,424997,388065,22347,23811,15504,12728,4733,4503,2163,1640,12132,12080,435747,398763,27733,29491,21279,18252,7741,7498,3230,2701
R,7,2024,45,4189243,2096982,2092261,1590719,1535380,276154,306276,28679,26626,151743,170436,6379,6008,43308,47535,1628069,1576290,291866,324849,44392,43675,169005,189081,11242,10994,1647814,1670313,1193772,1166046,255404,283344,14511,14416,147461,166170,4516,4427,32150,35910,1221219,1196706,266133,296399,24882,26111,162083,182017,8375,8444,449168,421948,396947,369334,20750,22932,14168,12210,4282,4266,1863,1581,11158,11625,406850,379584,25733,28450,19510,17564,6922,7064,2867,2550
R,7,2024,46,4091295,2045616,2045679,1559965,1508374,264876,294577,27597,26337,145761,165119,6125,5674,41292,45598,1595425,1547417,279626,312188,42808,43069,162363,183082,10538,10398,1602089,1627124,1166845,1140858,244919,272560,13881,14290,141582,160773,4398,4219,30464,34424,1192692,1170052,254927,284924,23924,25815,155531,176054,7888,8034,443527,418555,393120,367516,19957,22017,13716,12047,4179,4346,1727,1455,10828,11174,402733,377365,24699,27264,18884,17254,6832,7028,2650,2364
R,7,2024,47,4033504,2010578,2022926,1534704,1491923,258787,290784,27451,25825,144193,164620,5973,5718,39470,44056,1568731,1529537,272774,307586,42314,42224,159820,182012,10296,10426,1576609,1607072,1149697,1125622,239635,269180,14054,14403,139901,160393,4230,4204,29092,33270,1174466,1153758,248978,280961,24009,25796,153009,175075,7632,7964,433969,415854,385007,366301,19152,21604,13397,11422,4292,4227,1743,1514,10378,10786,394265,375779,23796,26625,18305,16428,6811,6937,2664,2462
R,7,2024,48,3889208,1938245,1950963,1477456,1439973,246932,277600,26383,24737,144185,162172,5565,5388,37724,41093,1509964,1474978,259893,293080,40737,40290,159306,178487,9746,9708,1516403,1544426,1102464,1080988,228597,256820,13359,13511,140168,158007,4023,3974,27792,31126,1126136,1107235,237153,267671,22954,24386,152931,171853,7336,7461,421842,406537,374992,358985,18335,20780,13024,11226,4017,4165,1542,1414,9932,9967,383828,367743,22740,25409,17783,15904,6375,6634,2410,2247
R,7,2024,49,3925786,1954216,1971570,1494307,1459959,247591,279656,25962,24842,145305,162532,5689,5135,35362,39446,1524423,1493493,259688,294223,39727,39902,159463,178288,9655,9217,1538598,1569949,1123095,1103648,230271,260169,13208,13698,141354,158559,4155,3834,26515,30041,1145399,1128890,238530,270334,22583,24259,153462,172107,7360,7136,415618,401621,371212,356311,17320,19487,12754,11144,3951,3973,1534,1301,8847,9405,379024,364603,21158,23889,17144,15643,6001,6181,2295,2081
R,7,2024,50,3845946,1911565,1934381,1462627,1433497,240945,273528,25519,24178,143363,160256,5233,5065,33878,37857,1491485,1465494,252395,287440,38796,38848,156987,175336,9052,9080,1511523,1543632,1104498,1085909,224689,254844,12990,13448,139778,156512,3873,3769,25695,29150,1126151,1110253,232524,264751,22225,23946,151513,169523,6988,7031,400042,390749,358129,347588,16256,18684,12529,10730,3585,3744,1360,1296,8183,8707,365334,355241,19871,22689,16571,14902,5474,5813,2064,2049
R,7,2024,51,3894002,1933207,1960795,1479155,1453412,247369,280487,25151,24498,142715,160196,5231,4970,33586,37232,1507687,1484844,258386,294019,38499,39188,156309,175062,8978,8854,1541365,1575555,1128102,1110640,231523,262199,13066,13738,139149,156408,3904,3725,25621,28845,1149619,1134703,239072,271902,22440,24428,150956,169250,6959,6897,391842,385240,351053,342772,15846,18288,12085,10760,3566,3788,1327,1245,7965,8387,358068,350141,19314,22117,16059,14760,5353,5812,2019,1957
R,7,2024,52,4080224,2029655,2050569,1566803,1534305,256641,289793,25663,24533,141876,159704,5176,4952,33496,37282,1595137,1565741,267417,302987,39470,39768,155184,174329,8944,8924,1640913,1668971,1218154,1194291,241095,271850,13673,14034,138255,156082,3871,3697,25865,29017,1239753,1218467,248669,281299,23626,25221,149809,168826,6948,6964,388742,381598,348649,340014,15546,17943,11990,10499,3621,3622,1305,1255,7631,8265,355384,347274,18748,21688,15844,14547,5375,5503,1996,1960
R,7,2024,53,4318999,2153243,2165756,1681449,1639437,266928,301897,26068,25425,139155,155769,5207,5022,34436,38206,1710659,1671667,277869,315296,40616,41364,152626,170414,9180,9248,1766355,1786517,1334347,1301958,251434,283921,14349,14655,135516,152154,3881,3785,26828,30044,1356868,1327032,259126,293626,25025,26651,147231,164845,7142,7299,386888,379239,347102,337479,15494,17976,11719,10770,3639,3615,1326,1237,7608,8162,353791,344635,18743,21670,15591,14713,5395,5569,2038,1949
R,7,2024,54,4243178,2112919,2130259,1654110,1619989,259981,291698,25351,24664,135142,152516,5212,5031,33123,36361,1682099,1650413,270489,304323,39533,40240,147824,166457,9179,9173,1737299,1765997,1317446,1295413,244737,274693,13822,14567,131668,148914,3936,3853,25690,28557,1338892,1319065,252118,283871,24215,26263,142638,160902,7230,7283,375620,364262,336664,324576,15244,17005,11529,10097,3474,3602,1276,1178,7433,7804,343207,331348,18371,20452,15318,13977,5186,5555,1949,1890
R,7,2024,55,4075488,2024796,2050692,1593282,1568409,243049,274800,24230,23573,128682,145486,4763,4782,30790,33642,1619407,1596635,252392,286128,37865,38498,140420,158116,8302,8505,1671165,1705803,1275735,1261103,228829,258609,13628,13938,125519,142135,3611,3634,23843,26384,1295767,1283018,235228,266651,23675,25223,135718,153103,6528,6723,353631,344889,317547,307306,14220,16191,10602,9635,3163,3351,1152,1148,6947,7258,323640,313617,17164,19477,14190,13275,4702,5013,1774,1782
R,7,2024,56,3979987,1973213,2006774,1551903,1532643,242437,275226,23479,22940,121994,139376,4627,4662,28773,31927,1576091,1559180,251119,285922,36513,37320,132915,151254,7972,8482,1629306,1671356,1243248,1233165,228287,259484,13082,13867,118976,136270,3468,3552,22245,25018,1261682,1253688,234213,267079,22783,24833,128427,146530,6264,6747,343907,335418,308655,299478,14150,15742,10397,9073,3018,3106,1159,1110,6528,6909,314409,305492,16906,18843,13730,12487,4488,4724,1708,1735
R,7,2024,57,3985500,1967474,2018026,1559125,1554749,239569,275133,22839,22881,113485,129668,4671,4635,27785,30960,1582508,1580517,247829,285710,35760,37167,123765,140674,7996,8239,1638587,1693784,1263473,1265294,226275,259829,13130,14147,110534,126707,3547,3546,21628,24261,1281439,1285227,231919,267367,22833,25045,119445,136211,6367,6584,328887,324242,295652,289455,13294,15304,9709,8734,2951,2961,1124,1089,6157,6699,301069,295290,15910,18343,12927,12122,4320,4463,1629,1655
R,7,2024,58,4035455,1988691,2046764,1573049,1575196,246118,282892,23178,23093,114362,130410,4557,4576,27427,30597,1595836,1600593,254312,293004,36270,37668,124284,141265,7905,8183,1664784,1727830,1282301,1290492,232562,267886,13478,14477,111552,127392,3515,3596,21376,23987,1299788,1310160,238138,275036,23492,25720,120106,136706,6338,6608,323907,318934,290748,284704,13556,15006,9700,8616,2810,3018,1042,980,6051,6610,296048,290433,16174,17968,12778,11948,4178,4559,1567,1575
R,7,2024,59,4183142,2050136,2133006,1629559,1652724,251004,290373,23544,23891,113578,129969,4701,4779,27750,31270,1652732,1678583,259003,300635,37020,39082,123612,140790,8118,8494,1732829,1816519,1344609,1369959,237900,275507,14113,15486,110774,127034,3684,3780,21749,24753,1362516,1390176,243397,282865,24374,27394,119512,136356,6547,6904,317307,316487,284950,282765,13104,14866,9431,8405,2804,2935,1017,999,6001,6517,290216,288407,15606,17770,12646,11688,4100,4434,1571,1590
R,7,2024,60,4274594,2091870,2182724,1673206,1701960,248801,288720,23360,23933,114364,132312,4417,4634,27722,31165,1696311,1727724,256638,298407,37217,39503,124228,143174,7839,8363,1788640,1875844,1401110,1427929,236052,274180,14315,15547,111728,129586,3468,3658,21967,24944,1419201,1448256,241489,281156,25118,27985,120307,139021,6346,6811,303230,306880,272096,274031,12749,14540,9045,8386,2636,2726,949,976,5755,6221,277110,279468,15149,17251,12099,11518,3921,4153,1493,1552
R,7,2024,61,4265779,2080910,2184869,1668558,1710827,243281,283574,22896,23553,114709,131605,4223,4491,27243,30819,1691297,1736175,250740,293256,36544,39158,124445,142097,7496,8127,1793531,1890740,1410377,1448179,231421,269979,14292,15480,112156,128832,3339,3579,21946,24691,1428507,1468236,236635,276947,25148,27966,120715,137921,6162,6658,287379,294129,258181,262648,11860,13595,8604,8073,2553,2773,884,912,5297,6128,262790,267939,14105,16309,11396,11192,3730,4176,1334,1469
R,7,2024,62,4268704,2077341,2191363,1679405,1730286,238805,281003,22358,23502,105582,121710,4322,4461,26869,30401,1701925,1755268,245988,290519,35957,39159,115145,131965,7625,8083,1800719,1907574,1430751,1476581,227400,268216,14187,15597,103216,119077,3494,3558,21671,24545,1448742,1496528,232409,275107,25073,28278,111592,127995,6304,6616,276622,283789,248654,253705,11405,12787,8171,7905,2366,2633,828,903,5198,5856,253183,258740,13579,15412,10884,10881,3553,3970,1321,1467
R,7,2024,63,4249156,2061160,2187996,1675020,1735189,233212,277033,21548,23107,100864,119042,4100,4204,26416,29421,1697073,1759343,240194,285942,35197,38633,110208,128901,7282,7698,1801778,1918125,1442077,1493850,222539,264674,13860,15790,98556,116516,3299,3405,21447,23890,1459775,1513231,227466,271207,24855,28438,106775,125085,6000,6355,259382,269871,232943,241339,10673,12359,7688,7317,2308,2526,801,799,4969,5531,237298,246112,12728,14735,10342,10195,3433,3816,1282,1343
R,7,2024,64,4161493,2014182,2147311,1629262,1694739,231250,274938,21308,22692,102514,121871,4044,4143,25804,28928,1650893,1718364,237982,283961,34660,37938,111654,131457,7152,7569,1761509,1884638,1402388,1459990,220701,262913,13810,15529,100293,119412,3269,3357,21048,23437,1419861,1478877,225475,269530,24616,27951,108380,127700,5914,6253,252673,262673,226874,234749,10549,12025,7498,7163,2221,2459,775,786,4756,5491,231032,239487,12507,14431,10044,9987,3274,3757,1238,1316
R,7,2024,65,4070778,1959539,2111239,1595254,1676801,220216,265948,19656,21529,96317,115944,3774,3834,24322,27183,1615557,1699210,226498,274077,32512,36281,104841,124767,6567,6924,1729505,1866601,1388589,1457891,210621,254719,12971,14850,94274,113676,3080,3159,19970,22306,1405145,1476103,215108,260688,23489,27065,101788,121411,5462,5821,230034,244638,206665,218910,9595,11229,6685,6679,2043,2268,694,675,4352,4877,210412,223107,11390,13389,9023,9216,3053,3356,1105,1103
R,7,2024,66,4023781,1929864,2093917,1577842,1671901,210092,255508,18781,20776,96092,115694,3550,3761,23507,26277,1597450,1693425,216142,263434,31308,35175,104253,124173,6275,6700,1715749,1861827,1385614,1464101,200950,244777,12648,14634,94198,113656,2914,3082,19425,21577,1401677,1481604,205294,250637,23014,26536,101472,121054,5235,5599,214115,232090,192228,207800,9142,10731,6133,6142,1894,2038,636,679,4082,4700,195773,211821,10848,12797,8294,8639,2781,3119,1040,1101
R,7,2024,67,3939852,1880797,2059055,1543296,1647020,201339,251282,18435,20029,91817,111793,3461,3575,22449,25356,1561970,1667866,207184,258838,30650,34389,99427,119526,6025,6482,1676900,1835561,1360366,1446830,192707,240943,12286,14119,90018,109820,2873,2946,18650,20903,1375739,1463811,196956,246539,22435,26132,96831,116562,5098,5433,203897,223494,182930,200190,8632,10339,6149,5910,1799,1973,588,629,3799,4453,186231,204055,10228,12299,8215,8257,2596,2964,927,1049
R,7,2024,68,3755010,1780133,1974877,1461629,1579713,187496,237875,17140,19191,89565,110426,3119,3448,21184,24224,1479333,1599548,192908,245082,28626,32888,96668,117962,5598,6142,1589323,1762388,1290510,1389340,179410,228114,11424,13715,87861,108405,2576,2903,17542,19911,1305038,1405475,183278,233399,20937,25169,94190,114959,4720,5192,190810,212489,171119,190373,8086,9761,5716,5476,1704,2021,543,545,3642,4313,174295,194073,9630,11683,7689,7719,2478,3003,878,950
R,7,2024,69,3658846,1727007,1931839,1423764,1551618,177433,227121,16255,18058,86425,108771,2971,3323,20159,22948,1440447,1570356,182610,233946,27415,30888,93137,115987,5351,5961,1546888,1728663,1261607,1368786,169831,218207,11156,12981,84869,106955,2481,2769,16944,18965,1275512,1384048,173641,223266,20586,23726,90888,113307,4553,5049,180119,203176,162157,182832,7602,8914,5099,5077,1556,1816,490,554,3215,3983,164935,186308,8969,10680,6829,7162,2249,2680,798,912
R,7,2024,70,3510802,1647172,1863630,1367216,1505783,162791,214410,14832,16917,81154,102107,2715,3070,18464,21343,1382682,1523174,167430,220725,25326,29207,87112,108525,4738,5551,1484536,1675583,1220592,1336338,155818,206230,10377,12307,79845,100435,2294,2542,15610,17731,1233567,1350605,159206,210915,19345,22689,85191,106095,4084,4707,162636,188047,146624,169445,6973,8180,4455,4610,1309,1672,421,528,2854,3612,149115,172569,8224,9810,5981,6518,1921,2430,654,844
R,7,2024,71,3343378,1560169,1783209,1300985,1447925,148530,199145,13801,15716,77104,97386,2582,2839,17167,20198,1315296,1464479,152699,204986,23513,27393,82720,103532,4541,5145,1410936,1607703,1166387,1289518,142269,191431,9737,11561,75801,95896,2195,2368,14547,16929,1178424,1303219,145325,195839,18059,21514,80840,101307,3914,4385,149233,175506,134598,158407,6261,7714,4064,4155,1303,1490,387,471,2620,3269,136872,161260,7374,9147,5454,5879,1880,2225,627,760
R,7,2024,72,3199069,1486717,1712352,1246127,1394693,137522,188731,12589,14700,72250,93115,2389,2692,15840,18421,1259286,1409811,141420,193975,21700,25583,77319,98538,4286,4817,1349184,1548924,1121733,1247123,131819,181485,9006,10877,71068,91706,2051,2264,13507,15469,1132871,1259657,134734,185432,16832,20216,75643,96489,3709,4105,137533,163428,124394,147570,5703,7246,3583,3823,1182,1409,338,428,2333,2952,126415,150154,6686,8543,4868,5367,1676,2049,577,712
R,7,2024,73,3027090,1395425,1631665,1168565,1326256,130899,182991,12025,13935,66909,88598,2142,2420,14885,17465,1180957,1340520,134560,188145,20770,24337,71512,93601,3874,4422,1266055,1476572,1051409,1186247,125550,176202,8713,10231,65828,87198,1853,2047,12702,14647,1061895,1198044,128285,180114,16266,19151,69967,91572,3401,3782,129370,155093,117156,140009,5349,6789,3312,3704,1081,1400,289,373,2183,2818,119062,142476,6275,8031,4504,5186,1545,2029,473,640
R,7,2024,74,2864466,1314750,1549716,1096222,1255937,122364,172153,11448,13115,68294,89456,2163,2387,14259,16668,1108052,1269468,125889,177061,19885,22897,72687,94423,3827,4352,1194635,1402200,987477,1122551,117359,165608,8409,9830,67320,88152,1830,2040,12240,14019,997576,1133796,120045,169324,15699,18239,71270,92501,3321,3767,120115,147516,108745,133386,5005,6545,3039,3285,974,1304,333,347,2019,2649,110476,135672,5844,7737,4186,4658,1417,1922,506,585
R,7,2024,75,2762572,1262386,1500186,1062833,1229220,111039,158933,10661,12260,62711,81832,2069,2321,13073,15620,1073722,1242068,114141,163422,18453,21654,66713,86222,3622,4071,1152818,1364351,963448,1106053,106653,153127,7864,9210,61787,80699,1775,1988,11291,13274,972799,1116877,109002,156550,14701,17411,65377,84569,3143,3522,109568,135835,99385,123167,4386,5806,2797,3050,924,1133,294,333,1782,2346,100923,125191,5139,6872,3752,4243,1336,1653,479,549
R,7,2024,76,2673784,1219638,1454146,1034920,1202534,101847,147531,9854,11449,58853,75595,1831,2141,12333,14896,1045229,1214843,104812,151679,17270,20409,62506,79796,3271,3844,1116851,1325355,941564,1085599,97727,142136,7351,8664,58028,74493,1571,1836,10610,12627,950352,1095907,100010,145303,13819,16453,61302,78199,2866,3338,102787,128791,93356,116935,4120,5395,2503,2785,825,1102,260,305,1723,2269,94877,118936,4802,6376,3451,3956,1204,1597,405,506
R,7,2024,77,2786006,1276422,1509584,1101391,1272201,95913,138755,9940,11133,55132,70792,1728,1883,12318,14820,1111765,1284566,98792,142866,17569,20299,58570,74788,3147,3480,1178776,1386226,1012494,1159902,92182,133673,7504,8567,54386,69750,1498,1618,10712,12716,1021480,1170411,94411,136882,14290,16613,57419,73292,2754,3047,97646,123358,88897,112299,3731,5082,2436,2566,746,1042,230,265,1606,2104,90285,114155,4381,5984,3279,3686,1151,1496,393,433
R,7,2024,78,1941357,869954,1071403,736899,885086,70470,107038,7158,8544,44871,57853,1496,1652,9060,11230,744500,894372,72625,110131,12528,15092,47613,61177,2598,2998,791331,967019,665348,790267,67314,102503,5271,6415,44283,56995,1300,1432,7815,9407,671884,797969,68929,104804,9981,12010,46749,59909,2279,2627,78623,104384,71551,94819,3156,4535,1887,2129,588,858,196,220,1245,1823,72616,96403,3696,5327,2547,3082,864,1268,319,371
R,7,2024,79,1834734,814289,1020445,690593,844315,65814,101918,6608,8047,41443,54085,1248,1504,8583,10576,697801,853072,67813,104818,11746,14255,43958,57175,2355,2776,742790,924882,625459,757165,63059,97992,4943,6127,40850,53308,1076,1296,7403,8994,631623,764553,64576,100187,9447,11531,43107,56026,2065,2423,71499,95563,65134,87150,2755,3926,1665,1920,593,777,172,208,1180,1582,66178,88519,3237,4631,2299,2724,851,1149,290,353
R,7,2024,80,1751337,770198,981139,657894,819750,59423,93318,6046,7443,38002,49312,1156,1312,7677,10004,664359,828036,61150,96130,10647,13448,40261,52075,2139,2521,706858,893009,600050,739221,56909,89871,4589,5667,37562,48581,1020,1142,6728,8527,605679,746235,58265,92028,8706,10901,39595,51029,1905,2217,63340,88130,57844,80529,2514,3447,1457,1776,440,731,136,170,949,1477,58680,81801,2885,4102,1941,2547,666,1046,234,304
R,7,2024,81,1731348,754678,976670,651494,825126,54804,89531,5526,6944,34629,44414,989,1187,7236,9468,657618,833034,56436,92115,9991,12724,36628,46957,1869,2273,696841,893786,598585,749604,52539,86033,4312,5292,34176,43780,879,1023,6350,8054,603969,756289,53795,87957,8330,10374,35954,46003,1657,1998,57837,82884,52909,75522,2265,3498,1214,1652,453,634,110,164,886,1414,53649,76745,2641,4158,1661,2350,674,954,212,275
R,7,2024,82,1445743,621116,824627,531263,690378,46417,77073,4814,6017,31514,42055,836,1078,6272,8026,536508,697064,47867,79213,8652,10892,33330,44273,1576,1978,570800,752110,485178,623938,44465,74277,3770,4584,31148,41489,733,906,5506,6916,489761,629650,45610,75931,7202,8883,32781,43456,1393,1719,50316,72517,46085,66440,1952,2796,1044,1433,366,566,103,172,766,1110,46747,67414,2257,3282,1450,2009,549,817,183,259
R,7,2024,83,1261842,533397,728445,454217,607165,40443,70107,4270,5419,28231,37555,775,904,5461,7295,458822,613219,41668,72070,7573,9809,29842,39638,1443,1783,488391,662222,412993,546421,38709,67512,3330,4218,27902,37046,690,771,4767,6254,416995,551587,39641,69022,6274,8066,29350,38882,1287,1548,45006,66223,41224,60744,1734,2595,940,1201,329,509,85,133,694,1041,41827,61632,2027,3048,1299,1743,492,756,156,235
R,7,2024,84,1120252,465562,654690,393893,543390,36020,64035,3884,4977,26087,34716,703,904,4975,6668,398066,548926,37146,65867,6823,8954,27631,36594,1310,1675,424818,593486,356620,487413,34460,61549,3007,3838,25760,34241,603,745,4368,5700,360281,492105,35334,62951,5619,7311,27154,35897,1153,1426,40744,61204,37273,55977,1560,2486,877,1139,327,475,100,159,607,968,37785,56821,1812,2916,1204,1643,477,697,157,249
R,7,2024,85,1004205,412469,591736,350858,494864,30741,55395,3206,4350,22849,30445,571,802,4244,5880,354447,499765,31701,56967,5733,7836,24126,32117,1091,1525,376519,536687,317917,444363,29312,53191,2478,3385,22590,30023,499,692,3723,5033,321045,448551,30059,54374,4734,6447,23739,31495,976,1321,35950,55049,32941,50501,1429,2204,728,965,259,422,72,110,521,847,33402,51214,1642,2593,999,1389,387,622,115,204
R,7,2024,86,902617,363124,539493,308915,450999,26626,50567,2867,4055,20357,27918,514,707,3845,5247,312152,455361,27502,52011,5167,7094,21506,29441,956,1331,331535,489685,279859,405399,25453,48531,2283,3153,20130,27558,439,579,3371,4465,282685,409083,26128,49635,4339,5811,21168,28894,828,1125,31589,49808,29056,45600,1173,2036,584,902,227,360,75,128,474,782,29467,46278,1374,2376,828,1283,338,547,128,206
R,7,2024,87,770573,304279,466294,257945,389023,22516,43791,2438,3430,17627,24722,460,627,3293,4701,260767,392964,23264,45050,4364,6142,18657,26098,831,1199,277266,422839,233163,349135,21459,42067,1916,2664,17427,24378,402,530,2899,4065,235638,352517,22032,43045,3653,5059,18360,25610,733,1041,27013,43455,24782,39888,1057,1724,522,766,200,344,58,97,394,636,25129,40447,1232,2005,711,1083,297,488,98,158
R,7,2024,88,677716,262640,415076,222477,345808,19552,39437,2111,3101,15263,22066,383,525,2854,4139,224869,349242,20199,40582,3743,5538,16176,23255,748,981,239131,376542,200827,310386,18656,37958,1680,2415,15100,21784,339,449,2529,3550,202949,313316,19155,38846,3151,4546,15930,22830,665,855,23509,38534,21650,35422,896,1479,431,686,163,282,44,76,325,589,21920,35926,1044,1736,592,992,246,425,83,126
R,7,2024,89,591225,222921,368304,189015,307730,16175,34234,1797,2710,13158,19483,340,464,2436,3683,191068,310766,16733,35217,3185,4837,13916,20569,667,913,202897,334048,170510,276221,15449,32914,1447,2087,13014,19229,302,393,2175,3204,172338,278841,15903,33693,2710,3985,13699,20198,597,787,20024,34256,18505,31509,726,1320,350,623,144,254,38,71,261,479,18730,31925,830,1524,475,852,217,371,70,126
R,7,2024,90,479963,177003,302960,149606,252473,12791,28233,1395,2146,10922,16579,295,394,1994,3135,151294,255107,13242,29089,2513,3913,11576,17555,549,767,161173,275251,134979,226949,12244,27165,1101,1670,10817,16370,256,347,1776,2750,136482,229255,12607,27841,2111,3247,11408,17246,485,681,15830,27709,14627,25524,547,1068,294,476,105,209,39,47,218,385,14812,25852,635,1248,402,666,168,309,64,86
R,7,2024,91,417655,150360,267295,127414,222966,10543,24190,1215,1910,9261,15226,231,326,1696,2677,128860,225181,10927,24904,2150,3435,9834,16034,432,680,137504,243614,115548,201068,10069,23312,989,1528,9167,15059,206,289,1525,2358,116845,203012,10384,23892,1845,2898,9688,15785,386,609,12856,23681,11866,21898,474,878,226,382,94,167,25,37,171,319,12015,22169,543,1012,305,537,146,249,46,71
R,7,2024,92,351477,122008,229469,103740,192317,8141,20063,957,1624,7570,12831,194,278,1406,2356,104932,194286,8462,20715,1725,2960,8045,13503,388,577,111372,209284,93850,173665,7799,19309,767,1294,7498,12690,175,247,1283,2079,94938,175392,8073,19846,1466,2495,7941,13297,355,509,10636,20185,9890,18652,342,754,190,330,72,141,19,31,123,277,9994,18894,389,869,259,465,104,206,33,68
